Fecha,Contagios,Muertos,Recuperados_tot,Tests,Recuperados,Tests_diario,Activos,Contagios_tot,Muertos_tot,Activos_tot,Contagios_MA,Recuperados_MA,Muertos_MA,Tests_diario_MA,cont_test
2021-05-10,17381,496,2837058.0,11891364.0,19893.0,69879.0,-3008.0,3165121,67824,260239.0,20563.14285714286,19855.14285714286,433.42857142857144,80230.28571428571,24.87299474806451
2021-05-11,25976,490,2854364.0,11983959.0,17306.0,92595.0,8180.0,3191097,68314,268419.0,20525.714285714286,19558.0,444.57142857142856,78380.14285714286,28.053350612884064
2021-05-12,24475,496,2869341.0,12066534.0,14977.0,82575.0,9002.0,3215572,68810,277421.0,20582.285714285714,19268.0,420.7142857142857,80512.57142857143,29.639721465334546
2021-05-13,26531,448,2891435.0,12142248.0,22094.0,75714.0,3989.0,3242103,69258,281410.0,20931.571428571428,19172.14285714286,427.7142857142857,75984.28571428571,35.04107562670048
2021-05-14,27363,601,2913144.0,12224943.0,21709.0,82695.0,5053.0,3269466,69859,286463.0,21618.85714285714,19320.285714285714,426.2857142857143,77288.57142857143,33.089062216578995
2021-05-15,21469,400,2933946.0,12331859.0,20802.0,106916.0,267.0,3290935,70259,286730.0,22111.0,19374.0,459.14285714285717,78893.85714285714,20.080249915821767
2021-05-16,16350,270,2952599.0,12399366.0,18653.0,67507.0,-2573.0,3307285,70529,284157.0,22792.14285714286,19347.714285714286,457.2857142857143,82554.42857142857,24.21971054853571
2021-05-17,28680,505,2973267.0,12490822.0,20668.0,91456.0,7507.0,3335965,71034,291664.0,24406.285714285714,19458.428571428572,458.57142857142856,85636.85714285714,31.3593421973408
2021-05-18,35543,745,2992325.0,12602579.0,19058.0,111757.0,15740.0,3371508,71779,307404.0,25773.0,19708.714285714286,495.0,88374.28571428571,31.803824368943335
2021-05-19,39652,494,3009150.0,12728157.0,16825.0,125578.0,22333.0,3411160,72273,329737.0,27941.14285714286,19972.714285714286,494.7142857142857,94517.57142857143,31.575594451257388
2021-05-20,35884,435,3035134.0,12824848.0,25984.0,96691.0,9465.0,3447044,72708,339202.0,29277.285714285714,20528.428571428572,492.85714285714283,97514.28571428571,37.11203731474491
2021-05-21,35468,695,3060145.0,12924541.0,25011.0,99693.0,9762.0,3482512,73403,348964.0,30435.14285714286,21000.14285714286,506.2857142857143,99942.57142857143,35.5772220717603
2021-05-22,32171,297,3083298.0,13104928.0,23153.0,180387.0,8721.0,3514683,73700,357685.0,31964.0,21336.0,491.57142857142856,110438.42857142857,17.834433745225542
2021-05-23,24801,375,3106949.0,13187035.0,23651.0,82107.0,775.0,3539484,74075,358460.0,33171.28571428572,22050.0,506.57142857142856,112524.14285714286,30.205707186963355
2021-05-24,22651,417,3133183.0,13256309.0,26234.0,69274.0,-4000.0,3562135,74492,354460.0,32310.0,22845.14285714286,494.0,109355.28571428571,32.69769321823483
2021-05-25,24601,576,3157660.0,13342649.0,24477.0,86340.0,-452.0,3586736,75068,354008.0,30746.85714285714,23619.285714285714,469.85714285714283,105724.28571428571,28.493166550845494
2021-05-26,35399,532,3181288.0,13450530.0,23628.0,107881.0,11239.0,3622135,75600,365247.0,30139.285714285714,24591.14285714286,475.2857142857143,103196.14285714286,32.81300692429622
2021-05-27,41080,551,3219474.0,13571645.0,38186.0,121115.0,2343.0,3663215,76151,367590.0,30881.571428571428,26334.285714285714,491.85714285714283,106685.28571428571,33.91817693927259
2021-05-28,39207,560,3252843.0,13682632.0,33369.0,110987.0,5278.0,3702422,76711,372868.0,31415.714285714286,27528.285714285714,472.57142857142856,108298.71428571429,35.325758872660764
2021-05-29,29841,416,3288467.0,13788201.0,35624.0,105569.0,-6199.0,3732263,77127,366669.0,31082.85714285714,29309.85714285714,489.57142857142856,97610.42857142857,28.266820752304177
2021-05-30,21346,348,3319068.0,13872622.0,30601.0,84421.0,-9603.0,3753609,77475,357066.0,30589.285714285714,30302.714285714286,485.7142857142857,97941.0,25.285177858589687
2021-05-31,28175,638,3350602.0,13959670.0,31534.0,87048.0,-3997.0,3781784,78113,353069.0,31378.428571428572,31059.85714285714,517.2857142857143,100480.14285714286,32.367199705909385
2021-06-01,35355,641,3381337.0,14067367.0,30735.0,107697.0,3979.0,3817139,78754,357048.0,32914.71428571428,31953.85714285714,526.5714285714286,103531.14285714286,32.828212485027436
2021-06-02,35017,587,3409316.0,14178141.0,27979.0,110774.0,6451.0,3852156,79341,363499.0,32860.142857142855,32575.428571428572,534.4285714285714,103944.42857142857,31.61120840630473
2021-06-03,32291,553,3438437.0,14294513.0,29121.0,116372.0,2617.0,3884447,79894,366116.0,31604.571428571428,31280.428571428572,534.7142857142857,103266.85714285714,27.7480837314818
2021-06-04,30950,539,3465137.0,14400158.0,26700.0,105645.0,3711.0,3915397,80433,369827.0,30425.0,30327.714285714286,531.7142857142857,102503.71428571429,29.29622793317242
2021-06-05,23627,456,3497500.0,14496978.0,32363.0,96820.0,-9192.0,3939024,80889,360635.0,29537.285714285714,29861.85714285714,537.4285714285714,101253.85714285714,24.403015905804587
2021-06-06,16415,347,3529033.0,14563226.0,31533.0,66248.0,-15465.0,3955439,81236,345170.0,28832.85714285714,29995.0,537.2857142857143,98657.71428571429,24.778106508875737
2021-06-07,22195,733,3560148.0,14639773.0,31115.0,76547.0,-9653.0,3977634,81969,335517.0,27978.571428571428,29935.14285714286,550.8571428571429,97157.57142857143,28.995257815459784
2021-06-08,31137,722,3585811.0,14752240.0,25663.0,112467.0,4752.0,4008771,82691,340269.0,27376.0,29210.571428571428,562.4285714285714,97839.0,27.685454399957322
2021-06-09,29757,607,3608895.0,14861736.0,23084.0,109496.0,6066.0,4038528,83298,346335.0,26624.571428571428,28511.285714285714,565.2857142857143,97656.42857142857,27.176335208592096
2021-06-10,27628,669,3639402.0,14963643.0,30507.0,101907.0,-3548.0,4066156,83967,342787.0,25958.428571428572,28709.285714285714,581.8571428571429,95590.0,27.110993356687963
2021-06-11,26934,689,3668672.0,15067518.0,29270.0,103875.0,-3025.0,4093090,84656,339762.0,25384.714285714286,29076.428571428572,603.2857142857143,95337.14285714286,25.92924187725632
2021-06-12,18057,447,3695288.0,15152696.0,26616.0,85178.0,-9006.0,4111147,85103,330756.0,24589.0,28255.428571428572,602.0,93674.0,21.19913592711733
2021-06-13,13043,268,3721350.0,15215447.0,26062.0,62751.0,-13287.0,4124190,85371,317469.0,24107.285714285714,27473.85714285714,590.7142857142857,93174.42857142857,20.785326130260874
2021-06-14,21292,687,3748794.0,15288817.0,27444.0,73370.0,-6839.0,4145482,86058,310630.0,23978.285714285714,26949.428571428572,584.1428571428571,92720.57142857143,29.02003543682704
2021-06-15,27260,589,3771968.0,15396089.0,23174.0,107272.0,3497.0,4172742,86647,314127.0,23424.428571428572,26593.85714285714,565.1428571428571,91978.42857142857,25.41203669177418
2021-06-16,25878,648,3791979.0,15514806.0,20011.0,118717.0,5219.0,4198620,87295,319346.0,22870.285714285714,26154.85714285714,571.0,93295.71428571429,21.798057565470828
2021-06-17,23780,529,3818346.0,15613752.0,26367.0,98946.0,-3116.0,4222400,87824,316230.0,22320.571428571428,25563.428571428572,551.0,92872.71428571429,24.033311098983283
2021-06-18,20363,465,3844329.0,15714020.0,25983.0,100268.0,-6085.0,4242763,88289,310145.0,21381.85714285714,25093.85714285714,519.0,92357.42857142857,20.30857302429489
2021-06-19,15631,495,3868105.0,15791124.0,23776.0,77104.0,-8640.0,4258394,88784,301505.0,21035.285714285714,24688.14285714286,525.8571428571429,91204.0,20.272618800581032
2021-06-20,10395,301,3890213.0,15840430.0,22108.0,49306.0,-12014.0,4268789,89085,289491.0,20657.0,24123.285714285714,530.5714285714286,89283.28571428571,21.082626860828295
2021-06-21,8606,448,3910835.0,15880194.0,20622.0,39764.0,-12464.0,4277395,89533,277027.0,18844.714285714286,23148.714285714286,496.42857142857144,84482.42857142857,21.64269188210442
2021-06-22,21387,792,3928389.0,15955356.0,17554.0,75162.0,3041.0,4298782,90325,280068.0,18005.714285714286,22345.85714285714,525.4285714285714,79895.28571428571,28.454538197493413
2021-06-23,27319,706,3944323.0,16071070.0,15934.0,115714.0,10679.0,4326101,91031,290747.0,18211.571428571428,21763.428571428572,533.7142857142857,79466.28571428571,23.609070639680592
2021-06-24,24463,452,3967633.0,16179419.0,23310.0,108349.0,701.0,4350564,91483,291448.0,18309.14285714286,21326.714285714286,522.7142857142857,80809.57142857143,22.577965648044746
2021-06-25,24023,542,3990289.0,16275456.0,22656.0,96037.0,825.0,4374587,92025,292273.0,18832.0,20851.428571428572,533.7142857142857,80205.14285714286,25.014317398502662
2021-06-26,18555,338,4010346.0,16367985.0,20057.0,92529.0,-1840.0,4393142,92363,290433.0,19249.714285714286,20320.14285714286,511.2857142857143,82408.71428571429,20.05317251888597
2021-06-27,12105,251,4027510.0,16428316.0,17164.0,60331.0,-5310.0,4405247,92614,285123.0,19494.0,19613.85714285714,504.14285714285717,83983.71428571429,20.064311879464952
2021-06-28,18389,576,4046308.0,16502856.0,18798.0,74540.0,-985.0,4423636,93190,284138.0,20891.571428571428,19353.285714285714,522.4285714285714,88951.71428571429,24.6699758518916
2021-06-29,24065,526,4062245.0,16594163.0,15937.0,91307.0,7602.0,4447701,93716,291740.0,21274.14285714286,19122.285714285714,484.42857142857144,91258.14285714286,26.35613917881433
2021-06-30,22673,638,4076921.0,16695671.0,14676.0,101508.0,7359.0,4470374,94354,299099.0,20610.428571428572,18942.571428571428,474.7142857142857,89228.71428571429,22.336170548134138
2021-07-01,21177,469,4092053.0,16798807.0,15132.0,103136.0,5576.0,4491551,94823,304675.0,20141.0,17774.285714285714,477.14285714285717,88484.0,20.53308253180267
2021-07-02,20888,614,4114096.0,16896843.0,22043.0,98036.0,-1769.0,4512439,95437,302906.0,19693.14285714286,17686.714285714286,487.42857142857144,88769.57142857143,21.30645885185034
2021-07-03,14034,215,4136824.0,16983108.0,22728.0,86265.0,-8909.0,4526473,95652,293997.0,19047.285714285714,18068.285714285714,469.85714285714283,87874.71428571429,16.26847504781777
2021-07-04,9000,310,4156006.0,17029887.0,19182.0,46779.0,-10492.0,4535473,95962,283505.0,18603.714285714286,18356.571428571428,478.2857142857143,85938.71428571429,19.239402295902007
2021-07-05,17277,621,4175856.0,17103226.0,19850.0,73339.0,-3194.0,4552750,96583,280311.0,18444.85714285714,18506.85714285714,484.7142857142857,85767.14285714286,23.557725084879806
2021-07-06,21590,469,4192546.0,17191657.0,16690.0,88431.0,4431.0,4574340,97052,284742.0,18091.285714285714,18614.428571428572,476.57142857142856,85356.28571428571,24.414515271793828
2021-07-07,19423,457,4206478.0,17308884.0,13932.0,117227.0,5034.0,4593763,97509,289776.0,17627.0,18508.14285714286,450.7142857142857,87601.85714285714,16.568708573963338
2021-07-08,19256,466,4226694.0,17417124.0,20216.0,108240.0,-1426.0,4613019,97975,288350.0,17352.571428571428,19234.428571428572,450.2857142857143,88331.0,17.79009608277901
2021-07-09,14518,244,4246200.0,17503256.0,19506.0,86132.0,-5232.0,4627537,98219,283118.0,16442.571428571428,18872.0,397.42857142857144,86630.42857142857,16.855524079320112
2021-07-10,11561,354,4264937.0,17573118.0,18737.0,69862.0,-7530.0,4639098,98573,275588.0,16089.285714285714,18301.85714285714,417.2857142857143,84287.14285714286,16.548338152357505
2021-07-11,8850,281,4282904.0,17623252.0,17967.0,50134.0,-9398.0,4647948,98854,266190.0,16067.857142857143,18128.285714285714,413.14285714285717,84766.42857142857,17.65269078868632
2021-07-12,14989,480,4300823.0,17699179.0,17919.0,75927.0,-3410.0,4662937,99334,262780.0,15741.0,17852.428571428572,393.0,85136.14285714286,19.741330488495528
2021-07-13,20023,387,4314593.0,17804872.0,13770.0,105693.0,5866.0,4682960,99721,268646.0,15517.142857142857,17435.285714285714,381.2857142857143,87602.14285714286,18.944490174372948
2021-07-14,19697,614,4326403.0,17914318.0,11810.0,109446.0,7273.0,4702657,100335,275919.0,15556.285714285714,17132.14285714286,403.7142857142857,86490.57142857143,17.99700308828098
2021-07-15,17295,455,4345549.0,18011294.0,19146.0,96976.0,-2306.0,4719952,100790,273613.0,15276.142857142857,16979.285714285714,402.14285714285717,84881.42857142857,17.83430951988121
2021-07-16,17261,465,4363105.0,18124062.0,17556.0,112768.0,-760.0,4737213,101255,272853.0,15668.0,16700.714285714286,433.7142857142857,88686.57142857143,15.306647275822929
2021-07-17,12230,276,4379169.0,18203426.0,16064.0,79364.0,-4110.0,4749443,101531,268743.0,15763.57142857143,16318.857142857143,422.57142857142856,90044.0,15.410009576130236
2021-07-18,6935,115,4394695.0,18256320.0,15526.0,52894.0,-8706.0,4756378,101646,260037.0,15490.0,15970.142857142857,398.85714285714283,90438.28571428571,13.111127916209778
2021-07-19,12764,412,4407815.0,18327480.0,13120.0,71160.0,-768.0,4769142,102058,259269.0,15172.142857142857,15284.57142857143,389.14285714285717,89757.28571428571,17.937043282743115
2021-07-20,15077,426,4420995.0,18420915.0,13180.0,93435.0,1471.0,4784219,102484,260740.0,14465.57142857143,15200.285714285714,394.7142857142857,88006.14285714286,16.136351474286936
2021-07-21,14632,438,4431871.0,18509454.0,10876.0,88539.0,3318.0,4798851,102922,264058.0,13742.0,15066.857142857143,369.57142857142856,85019.42857142857,16.526050666937735
2021-07-22,13500,267,4447953.0,18608333.0,16082.0,98879.0,-2849.0,4812351,103189,261209.0,13199.857142857143,14629.142857142857,342.7142857142857,85291.28571428571,13.65305069832826
2021-07-23,15622,286,4464987.0,18712620.0,17034.0,104287.0,-1698.0,4827973,103475,259511.0,12965.714285714286,14554.57142857143,317.14285714285717,84079.71428571429,14.979815317345402
2021-07-24,11136,225,4480336.0,18797859.0,15349.0,85239.0,-4438.0,4839109,103700,255073.0,12809.42857142857,14452.42857142857,309.85714285714283,84919.0,13.064442332735016
2021-07-25,7506,137,4493984.0,18855482.0,13648.0,57623.0,-6279.0,4846615,103837,248794.0,12891.0,14184.142857142857,313.0,85594.57142857143,13.026048626416534
2021-07-26,12555,384,4508137.0,18933104.0,14153.0,77622.0,-1982.0,4859170,104221,246812.0,12861.142857142857,14331.714285714286,309.0,86517.71428571429,16.174538146401794
2021-07-27,16757,249,4519922.0,19045876.0,11785.0,112772.0,4723.0,4875927,104470,251535.0,13101.142857142857,14132.42857142857,283.7142857142857,89280.14285714286,14.859184904054198
2021-07-28,15883,471,4529259.0,19144266.0,9337.0,98390.0,6075.0,4891810,104941,257610.0,13279.857142857143,13912.57142857143,288.42857142857144,90687.42857142857,16.14290070129078
2021-07-29,14115,291,4542904.0,19242415.0,13645.0,98149.0,179.0,4905925,105232,257789.0,13367.714285714286,13564.42857142857,291.85714285714283,90583.14285714286,14.381195936789984
2021-07-30,13483,474,4557037.0,19334462.0,14133.0,92047.0,-1124.0,4919408,105706,256665.0,13062.142857142857,13150.0,318.7142857142857,88834.57142857143,14.647951589948613
2021-07-31,10356,135,4569552.0,19423553.0,12515.0,89091.0,-2294.0,4929764,105841,254371.0,12950.714285714286,12745.142857142857,305.85714285714283,89384.85714285714,11.624069771357377
2021-08-01,6083,51,4581132.0,19478226.0,11580.0,54673.0,-5548.0,4935847,105892,248823.0,12747.42857142857,12449.714285714286,293.57142857142856,88963.42857142857,11.126150019205092
2021-08-02,11183,274,4594873.0,19546728.0,13741.0,68502.0,-2832.0,4947030,106166,245991.0,12551.42857142857,12390.857142857143,277.85714285714283,87660.57142857143,16.32507080085253
2021-08-03,14850,405,4606026.0,19653400.0,11153.0,106672.0,3292.0,4961880,106571,249283.0,12279.0,12300.57142857143,300.14285714285717,86789.14285714286,13.921178941052947
2021-08-04,13736,300,4615834.0,19766387.0,9808.0,112987.0,3628.0,4975616,106871,252911.0,11972.285714285714,12367.857142857143,275.7142857142857,88874.42857142857,12.157150822661015
2021-08-05,13786,276,4630436.0,19868624.0,14602.0,102237.0,-1092.0,4989402,107147,251819.0,11925.285714285714,12504.57142857143,273.57142857142856,89458.42857142857,13.48435497911715
2021-08-06,13549,190,4645158.0,19991213.0,14722.0,122589.0,-1363.0,5002951,107337,250456.0,11934.714285714286,12588.714285714286,233.0,93821.57142857143,11.052378272112506
2021-08-07,9803,89,4658028.0,20076112.0,12870.0,84899.0,-3156.0,5012754,107426,247300.0,11855.714285714286,12639.42857142857,226.42857142857142,93222.71428571429,11.546661326988538
2021-08-08,6141,158,4669761.0,20126808.0,11733.0,50696.0,-5750.0,5018895,107584,241550.0,11864.0,12661.285714285714,241.71428571428572,92654.57142857143,12.113381726368944
2021-08-09,10180,503,4681661.0,20199694.0,11900.0,72886.0,-2223.0,5029075,108087,239327.0,11720.714285714286,12398.285714285714,274.42857142857144,93280.85714285714,13.9670169854293
2021-08-10,12412,206,4691523.0,20301766.0,9862.0,102072.0,2344.0,5041487,108293,241671.0,11372.42857142857,12213.857142857143,246.0,92623.71428571429,12.160043890587037
2021-08-11,11397,223,4700030.0,20386690.0,8507.0,84924.0,2667.0,5052884,108516,244338.0,11038.285714285714,12028.0,235.0,88614.71428571429,13.420234562667796
2021-08-12,13369,182,4713411.0,20527254.0,13381.0,140564.0,-194.0,5066253,108698,244144.0,10978.714285714286,11853.57142857143,221.57142857142858,94090.0,9.510970091915425
2021-08-13,8472,246,4725426.0,20609898.0,12015.0,82644.0,-3789.0,5074725,108944,240355.0,10253.42857142857,11466.857142857143,229.57142857142858,88383.57142857143,10.251197909104109
2021-08-14,6183,121,4736632.0,20703069.0,11206.0,93171.0,-5144.0,5080908,109065,235211.0,9736.285714285714,11229.142857142857,234.14285714285714,89565.28571428571,6.636185079048201
2021-08-15,3727,105,4746994.0,20754639.0,10362.0,51570.0,-6740.0,5084635,109170,228471.0,9391.42857142857,11033.285714285714,226.57142857142858,89690.14285714286,7.227070001939112
2021-08-16,3636,64,4758128.0,20794247.0,11134.0,39608.0,-7562.0,5088271,109234,220909.0,8456.57142857143,10923.857142857143,163.85714285714286,84936.14285714286,9.17996364370834
2021-08-17,8172,300,4767041.0,20872858.0,8913.0,78611.0,-1041.0,5096443,109534,219868.0,7850.857142857143,10788.285714285714,177.28571428571428,81584.57142857143,10.395491725076642
2021-08-18,9764,247,4774760.0,20976494.0,7719.0,103636.0,1798.0,5106207,109781,221666.0,7617.571428571428,10675.714285714286,180.71428571428572,84257.71428571429,9.421436566444093
2021-08-19,10596,189,4785379.0,21095350.0,10619.0,118856.0,-212.0,5116803,109970,221454.0,7221.428571428572,10281.142857142857,181.71428571428572,81156.57142857143,8.914989567207376
2021-08-20,8160,229,4796048.0,21193092.0,10669.0,97742.0,-2738.0,5124963,110199,218716.0,7176.857142857143,10088.857142857143,179.28571428571428,83313.42857142857,8.348509340917927
2021-08-21,5889,147,4804869.0,21278831.0,8821.0,85739.0,-3079.0,5130852,110346,215637.0,7134.857142857143,9748.142857142857,183.0,82251.71428571429,6.86851957685534
2021-08-22,2979,135,4814020.0,21325706.0,9151.0,46875.0,-6307.0,5133831,110481,209330.0,7028.0,9575.142857142857,187.28571428571428,81581.0,6.3552
2021-08-23,6135,257,4822420.0,21399630.0,8400.0,73924.0,-2522.0,5139966,110738,206808.0,7385.0,9184.57142857143,214.85714285714286,86483.28571428571,8.299063903468427
2021-08-24,8119,198,4828314.0,21505614.0,5894.0,105984.0,2027.0,5148085,110936,208835.0,7377.428571428572,8753.285714285714,200.28571428571428,90393.71428571429,7.660590277777778
2021-08-25,8119,161,4833260.0,21613675.0,4946.0,108061.0,3012.0,5156204,111097,211847.0,7142.428571428572,8357.142857142857,188.0,91025.85714285714,7.5133489418013895
2021-08-26,6847,151,4838745.0,21718507.0,5485.0,104832.0,1211.0,5163051,111248,213058.0,6606.857142857143,7623.714285714285,182.57142857142858,89022.42857142857,6.531402625152626
2021-08-27,5807,153,4846795.0,21815621.0,8050.0,97114.0,-2396.0,5168858,111401,210662.0,6270.714285714285,7249.571428571428,171.71428571428572,88932.71428571429,5.9795704017958276
2021-08-28,3725,54,4854329.0,21902593.0,7534.0,86972.0,-3863.0,5172583,111455,206799.0,5961.571428571428,7065.714285714285,158.42857142857142,89108.85714285714,4.2829876282021795
2021-08-29,2073,59,4862284.0,21946074.0,7955.0,43481.0,-5941.0,5174656,111514,200858.0,5832.142857142857,6894.857142857143,147.57142857142858,88624.0,4.767599641222603
2021-08-30,5358,224,4869104.0,22017526.0,6820.0,71452.0,-1686.0,5180014,111738,199172.0,5721.142857142857,6669.142857142857,142.85714285714286,88270.85714285714,7.498740413144489
2021-08-31,6731,205,4874141.0,22117087.0,5037.0,99561.0,1489.0,5186745,111943,200661.0,5522.857142857143,6546.714285714285,143.85714285714286,87353.28571428571,6.760679382489128
2021-09-01,5328,194,4878099.0,22216037.0,3958.0,98950.0,1176.0,5192073,112137,201837.0,5124.142857142857,6405.571428571428,148.57142857142858,86051.71428571429,5.384537645275392
2021-09-02,4653,190,4884418.0,22307283.0,6319.0,91246.0,-1856.0,5196726,112327,199981.0,4810.714285714285,6524.714285714285,154.14285714285714,84110.85714285714,5.099401617605155
2021-09-03,4318,161,4891152.0,22388587.0,6734.0,81304.0,-2577.0,5201044,112488,197404.0,4598.0,6336.714285714285,155.28571428571428,81852.28571428571,5.31093181147299
2021-09-04,2486,88,4895988.0,22458937.0,4836.0,70350.0,-2438.0,5203530,112576,194966.0,4421.0,5951.285714285715,160.14285714285714,79477.71428571429,3.533759772565743
2021-09-05,1397,67,4901031.0,22495634.0,5043.0,36697.0,-3713.0,5204927,112643,191253.0,4324.428571428572,5535.285714285715,161.28571428571428,78508.57142857143,3.8068506962421997
2021-09-06,3893,162,4905843.0,22558730.0,4812.0,63096.0,-1081.0,5208820,112805,190172.0,4115.142857142857,5248.428571428572,152.42857142857142,77314.85714285714,6.169963230632686
2021-09-07,4106,180,4909453.0,22648977.0,3610.0,90247.0,316.0,5212926,112985,190488.0,3740.1428571428573,5044.571428571428,148.85714285714286,75984.28571428571,4.549735725287267
2021-09-08,3531,111,4912390.0,22735338.0,2937.0,86361.0,483.0,5216457,113096,190971.0,3483.4285714285716,4898.714285714285,137.0,74185.85714285714,4.088651127244937
2021-09-09,3661,138,5062115.0,24184869.0,149725.0,1449531.0,-146202.0,5220118,113234,44769.0,3341.714285714286,25385.285714285714,129.57142857142858,268226.5714285714,0.25256445015663687
2021-09-10,2816,183,5066954.0,24252818.0,4839.0,67949.0,-2206.0,5222934,113417,42563.0,3127.1428571428573,25114.571428571428,132.71428571428572,266318.71428571426,4.1442846841013115
2021-09-11,1490,74,5071793.0,24252818.0,4839.0,0.0,-3423.0,5224424,113491,39140.0,2984.8571428571427,25115.0,130.71428571428572,256268.7142857143,inf
2021-09-12,930,46,5075073.0,24252818.0,3280.0,0.0,-2396.0,5225354,113537,36744.0,2918.1428571428573,24863.14285714286,127.71428571428571,251026.2857142857,inf
2021-09-13,2297,239,5078591.0,24252818.0,3518.0,0.0,-1460.0,5227651,113776,35284.0,2690.1428571428573,24678.285714285714,138.71428571428572,242012.57142857142,inf
2021-09-14,3017,176,5080986.0,24252818.0,2395.0,0.0,446.0,5230668,113952,35730.0,2534.5714285714284,24504.714285714286,138.14285714285714,229120.14285714287,inf
2021-09-15,2510,153,5083060.0,24252818.0,2074.0,0.0,283.0,5233178,114105,36013.0,2388.714285714286,24381.428571428572,144.14285714285714,216782.85714285713,inf
2021-09-16,2493,135,5087120.0,24252818.0,4060.0,0.0,-1702.0,5235671,114240,34311.0,2221.8571428571427,3572.1428571428573,143.71428571428572,9707.0,inf
2021-09-17,2308,185,5090449.0,24252818.0,3329.0,0.0,-1206.0,5237979,114425,33105.0,2149.285714285714,3356.4285714285716,144.0,0.0,inf
2021-09-18,1451,82,5093351.0,24252818.0,2902.0,0.0,-1533.0,5239430,114507,31572.0,2143.714285714286,3079.714285714286,145.14285714285714,0.0,inf
2021-09-19,622,61,5096283.0,24252818.0,2932.0,0.0,-2371.0,5240052,114568,29201.0,2099.714285714286,3030.0,147.28571428571428,0.0,inf
2021-09-20,2162,90,5099157.0,24252818.0,2874.0,0.0,-802.0,5242214,114658,28399.0,2080.4285714285716,2938.0,126.0,0.0,inf
2021-09-21,1837,61,5101146.0,24252818.0,1989.0,0.0,-213.0,5244051,114719,28186.0,1911.857142857143,2880.0,109.57142857142857,0.0,inf
2021-09-22,2034,106,5102699.0,24252818.0,1553.0,0.0,375.0,5246085,114825,28561.0,1843.857142857143,2805.5714285714284,102.85714285714286,0.0,inf
2021-09-23,1733,88,5105252.0,24252818.0,2553.0,0.0,-908.0,5247818,114913,27653.0,1735.2857142857142,2590.285714285714,96.14285714285714,0.0,inf
2021-09-24,1849,57,5107912.0,23540750.0,2660.0,-712068.0,-868.0,5249667,114970,26785.0,1669.7142857142858,2494.714285714286,77.85714285714286,-101724.0,-0.25966621165394316
2021-09-25,993,21,5109853.0,23581963.0,1941.0,41213.0,-969.0,5250660,114991,25816.0,1604.2857142857142,2357.4285714285716,69.14285714285714,-95836.42857142857,2.409433916482663
2021-09-26,562,14,5111596.0,23607491.0,1743.0,25528.0,-1195.0,5251222,115005,24621.0,1595.7142857142858,2187.5714285714284,62.42857142857143,-92189.57142857143,2.2015042306486996
2021-09-27,1538,93,5113603.0,23644425.0,2007.0,36934.0,-562.0,5252760,115098,24059.0,1506.5714285714287,2063.714285714286,62.857142857142854,-86913.28571428571,4.164184762007906
2021-09-28,1825,84,5115084.0,23736172.0,1481.0,91747.0,260.0,5254585,115182,24319.0,1504.857142857143,1991.142857142857,66.14285714285714,-73806.57142857143,1.9891658582841945
2021-09-29,1496,93,5116274.0,23798140.0,1190.0,61968.0,213.0,5256081,115275,24532.0,1428.0,1939.2857142857142,64.28571428571429,-64954.0,2.41414923831655
2021-09-30,1641,51,5118324.0,23853699.0,2050.0,55559.0,-460.0,5257722,115326,24072.0,1414.857142857143,1867.4285714285713,59.0,-57017.0,2.953616875753703
2021-10-01,1564,46,5119953.0,23906651.0,1629.0,52952.0,-111.0,5259286,115372,23961.0,1374.142857142857,1720.142857142857,57.42857142857143,52271.57142857143,2.9536183713551893
2021-10-02,886,14,5121667.0,23946214.0,1714.0,39563.0,-842.0,5260172,115386,23119.0,1358.857142857143,1687.7142857142858,56.42857142857143,52035.857142857145,2.239466167884134
2021-10-03,386,6,5123173.0,23968692.0,1506.0,22478.0,-1126.0,5260558,115392,21993.0,1333.7142857142858,1653.857142857143,55.285714285714285,51600.142857142855,1.7172346294154286
2021-10-04,981,38,5124930.0,23999498.0,1757.0,30806.0,-814.0,5261539,115430,21179.0,1254.142857142857,1618.142857142857,47.42857142857143,50724.71428571428,3.184444588716484
2021-10-05,1216,40,5126085.0,24051955.0,1155.0,52457.0,21.0,5262755,115470,21200.0,1167.142857142857,1571.5714285714287,41.142857142857146,45111.857142857145,2.3180891015498406
2021-10-06,1284,56,5127068.0,24101520.0,983.0,49565.0,245.0,5264039,115526,21445.0,1136.857142857143,1542.0,35.857142857142854,43340.0,2.5905376777968327
2021-10-07,1086,37,5128634.0,24156763.0,1566.0,55243.0,-517.0,5265125,115563,20928.0,1057.5714285714287,1472.857142857143,33.857142857142854,43294.857142857145,1.965859927954673
2021-10-08,753,28,5130084.0,24190048.0,1450.0,33285.0,-725.0,5265878,115591,20203.0,941.7142857142857,1447.2857142857142,31.285714285714285,40485.28571428572,2.262280306444344
2021-10-09,470,14,5131279.0,24214141.0,1195.0,24093.0,-739.0,5266348,115605,19464.0,882.2857142857143,1373.142857142857,31.285714285714285,38275.28571428572,1.9507740837587682
2021-10-10,331,15,5132401.0,24236377.0,1122.0,22236.0,-806.0,5266679,115620,18658.0,874.4285714285714,1318.2857142857142,32.57142857142857,38240.71428571428,1.4885770822090303
2021-10-11,416,18,5133692.0,24253000.0,1291.0,16623.0,-893.0,5267095,115638,17765.0,793.7142857142857,1251.7142857142858,29.714285714285715,36214.57142857143,2.5025566985502015
